Unnamed: 0,sentence,label,classification
1246,"But it turned out that crime , welfare , high taxes , and some of the new inequities imposed in the name of resolving old ones really were legitimate problems that millions of Americans wanted solved for reasons having nothing to do with hatred of black people .",Liberal,"ChatCompletionMessage(content='Conservative', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
373,"As I explained in chapter 1 , I began working on this book with that view , which goes something like this : Money buys influence , and as the richest few percent of Americans have grown richer thanks to unequalizing forces like technical change , they have become rich enough to buy themselves a party .",Liberal,"ChatCompletionMessage(content='Liberal', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
4279,"With time , these values become internalized , and individuals obey them not solely because they hope to win rewards but also because they wish to live up to their own sense of what is right and wrong .",Neutral,"ChatCompletionMessage(content='Neutral', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
1781,"When national disasters such as 9\/11 or Hurricane Katrina disrupt refining or distribution networks to even a small degree , the threat to supply provokes a panic in the markets , turning the national disaster into an opportunity for extra oil company profits .",Liberal,"ChatCompletionMessage(content='Liberal', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
3559,"When a conservative advocates peace through strength and rejects appeasement , he does so based on a worldview that recognizes the existence of good and evil in the world , and on our shared historical experience that the appeasement of tyrants is both immoral and dangerous .",Conservative,"ChatCompletionMessage(content='Conservative', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
2985,"And because of various lucky breaks aside from the successes of feminism-like the closer convergence of our activism-our marriage eventually turned out close to the way I had once dreamed marriage could be , but better ( because before feminism I could not have had such a good dream ) .",Conservative,"ChatCompletionMessage(content='Liberal', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
2812,"Abstract : Like other Web-based lenders , Kabbage.com is given access to an applicant 's credit scores , transaction history , website traffic , account activity on eBay and Amazon , payment disputes , and other metrics that determine a borrower 's risk profile .",Conservative,"ChatCompletionMessage(content='Neutral', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
1631,"Likewise , scientists have noted that NOAA 's current policy of sharing BP 's spill data was driven by loud public demands for openness and BP probably would n't have been so eager to hide the crude underwater if it thought no one cared about the environment .",Liberal,"ChatCompletionMessage(content='Liberal', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
1533,"Because the diseases that vaccinations prevent pass from person to person ( except for tetanus ) , failure to vaccinate - that is , free riding on the positive vaccination decisions of others - is dangerous to everyone .",Liberal,"ChatCompletionMessage(content='Neutral', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
3533,"The enforcement-through-state-nullification route builds on the ideas of the Founders and posits that the states , which created the federal government in the first place , can begin re-asserting themselves immediately by virtue of their superior status as the creators of the federal government and by using those powers never delegated to the federal government .",Conservative,"ChatCompletionMessage(content='Conservative', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
4043,"And , as in court cases involving common shoplifters and petty thieves , punitive damages are supposed to provide both a punishment and a deterrent effect .",Neutral,"ChatCompletionMessage(content='Neutral', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
3763,"It is Carver 's hard-earned and vulnerable wisdom that we are hungry for , not the disdainful toughness that Mr. Fixit thrust into his gentle creations .",Neutral,"ChatCompletionMessage(content='Neutral', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
2527,"Yet , even Democratic President Bill Clinton acknowledged that the Social Security program is in trouble when he said that there were only three options for reforming it : raise taxes , cut benefits , or allow the private investment of some payroll taxes .",Conservative,"ChatCompletionMessage(content='Conservative', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
272,"It is more obscene for Klein to do so , because his claim supports attacks on contemporary teachers and a refusal to acknowledge impediments teachers face because of their students ' social and economic deprivation .",Liberal,"ChatCompletionMessage(content='Liberal', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None)"
